cityId;codeIataCity;codeIso2Country;nameCity;latitudeCity;longitudeCity;timezone;GMT;nameTranslations;popularity;geonameId;;
3433;JSO;SE;Sodertalje;59,2;17,65;Europe/Stockholm;1;Sodertalje,Sodertalje,??????????,????;0;0;;
3434;JSR;BD;Jessore;23,17696;89,160645;Asia/Dhaka;6;Jessore,Jessore,Jessore,Jessore,Jessore,???????,???????,Jessore,Jessore;0;1336140;;
3435;JST;US;Johnstown;40,316666;-78,83444;America/New_York;-5;Johnstown,Johnstown,Johnstown,Johnstown,Johnstown,?????????,????????????,Johnstown,????;0;5195561;;
3436;JSU;GL;Maniitsoq;65,416664;-52,9;America/Godthab;-3;Maniitsoq,Maniitsoq,Maniitsoq,Maniitsoq,Maniitsoq,?????????,??????????,Maniitsoq;0;3421982;;
3437;JSY;GR;Syros Island;37,42361;24,95;Europe/Athens;2;Syros Inseln,Syros Island,Syros,;0;262603;;
3438;JTC;BR;Bauru;-22,165958;-49,07229;America/Sao_Paulo;-2;Bauru,Bauru,Bauru,Bauru,Bauru,?????-???????,Bauru\/Arealva;0;3470279;;
3439;JTI;BR;Jatai;-17,829445;-51,774723;America/Sao_Paulo;-2;Jatai,Jatai,??????,???;0;0;;
3440;JTO;US;Thousand Oaks;34,166668;-118,833336;America/Los_Angeles;-8;Thousand Oaks,??????? ????;0;0;;
3441;JTR;GR;Santorini (Thira);36,4;25,483334;Europe/Athens;2;Fira,Santorini (Thira),Thira,Thira,Thira,?????????,?????????,Thira,??;0;261787;;
3442;JTY;GR;Astypalaia Island;36,566666;26,366667;Europe/Athens;2;Astypalaia Island,Astypalaia Island,Astypalaia Island,;2;264408;;
3443;JUA;BR;Juara;-11,333333;-57,466667;America/Cuiaba;-3;Juara,?????,??;0;6317397;;
3444;JUB;SS;Juba;4,866198;31,601692;Africa/Juba;3;Juba,Juba,Juba,Juba,Juba,?????,????,Juba,??;0;373303;;
3445;JUH;CN;Chizhou;19,222221;72,84722;Asia/Shanghai;8;Chizhou,Chizhou Jiuhuashan;0;0;;
3446;JUI;DE;Juist;53,683334;7,066667;Europe/Berlin;1;Juist,????,Juist,????;0;2894569;;
3447;JUJ;AR;Jujuy;-24,4;-65,083336;America/Argentina/Jujuy;-2;Jujuy,Jujuy,Jujuy,Jujuy,Jujuy,???????,?????,Jujuy,???;0;3836564;;
3448;JUL;PE;Juliaca;-15,464167;-70,15444;America/Lima;-5;Juliaca,Juliaca,Juliaca,Juliaca,Juliaca,???????,????????,Juliaca,????;0;3937513;;
3449;JUM;NP;Jumla;29,273611;82,19194;Asia/Kathmandu;6;Jumla,Jumla,??????;0;0;;
3450;JUN;AU;Jundah;-24,833332;143,06667;Australia/Brisbane;10;Jundah,??????,??;0;0;;
3451;JUO;CO;Jurado;7,116667;-77,75;America/Bogota;-5;Jurado,Jurado,???????,Jurado;0;3669718;;
3452;JUR;AU;Jurien Bay;-30,266666;115,05;Australia/Perth;8;Jurien Bay,??????? ???,????;0;2079020;;
3453;JUT;HN;Juticalpa;14,673333;-86,29305;America/Tegucigalpa;-6;Juticalpa,??????????;0;3608503;;
3454;JUV;GL;Upernavik;72,78528;-56,150833;America/Godthab;-3;Upernavik,Upernavik,?????????,????????????,Upernavik;0;3418910;;
3455;JUZ;CN;Juzhou;28,966667;118,833336;Asia/Shanghai;8;Juzhou,Juzhou,Quzhou,Quzhou,Quzhou,??????,?????,Juzhou,??;0;1805528;;
3456;JVA;MG;Ankavandra;-18,8;45,283333;Indian/Antananarivo;3;Ankavandra,Ankavandra,??????????,Ankavandra;0;1072915;;
3457;JVI;US;Manville;42,783333;-104,61667;America/New_York;-5;Manville,???????,???;0;5104755;;
3458;JVL;US;Janesville;42,683334;-89,01667;America/Chicago;-6;Janesville,??????????,Janesville,????;0;5257754;;
3459;JWA;BW;Jwaneng;-24,6;24,666668;Africa/Gaborone;2;Jwaneng,???????;0;0;;
3460;JWN;IR;Zanjan;36,774418;48,369854;Asia/Tehran;4;Zanjan,???????,??????,Zencan;0;0;;
3461;JXA;CN;Jixi;45,306084;130,99675;Asia/Shanghai;8;Jixi,????;0;0;;
3462;JXN;US;Jackson;42,25889;-84,46139;America/Detroit;-5;Jackson,Jackson,Jackson,Jackson,Jackson,???????,Jackson,???;0;0;;
3463;JYR;IR;Jiroft;28,716667;57,666668;Asia/Tehran;4;Jiroft,???????;0;0;;
3464;JYV;FI;Jyvaskyla;62,40362;25,68143;Europe/Helsinki;2;Jyv;0;655194;;
3465;JZH;CN;Song Pan;32,856667;103,68306;Asia/Shanghai;8;Song Pan,Song Pan,Song Pan,Song Pan,Song Pan,???? ???,?????,Song Pan,???;0;1799836;;
3466;KAA;ZM;Kasama;-10,215833;31,13;Africa/Lusaka;2;Kasama,Kasama,Kasama,Kasama,Kasama,??????,???????,Kasama,???;0;912764;;
3467;KAB;ZW;Kariba;-16,518333;28,885279;Africa/Harare;2;Kariba,??????,Kariba,???;6;0;;
3468;KAC;SY;Kameshli;37,031025;41,20556;Asia/Damascus;2;Kameshli,???-???????,???????,Kameshli,????;0;0;;
3469;KAD;NG;Kaduna;10,595833;7,440278;Africa/Lagos;1;Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,??????,??????,???;0;2335727;;
3470;KAE;US;Kake;56,966667;-133,95;America/Sitka;-9;Kake,Kake,Kake,Kake,Kake,????,Kake;0;5554194;;
3471;KAF;PG;Karato;-6,283333;155,35;Pacific/Port_Moresby;10;Karato,??????;0;0;;
3472;KAG;KR;Gangneung;37,75222;128,94972;Asia/Seoul;9;Gangneung,Gangneung,??????,Gangneung,???;0;1838469;;
3473;KAI;GY;Kaieteur;5,883333;-60,619446;America/Guyana;-4;Kaieteur,????????;0;0;;
3474;KAJ;FI;Kajaani;64,27778;27,688889;Europe/Helsinki;2;Kajaani,Kajaani,Kajaani,Kajaani,Kajaani,?????,??????,Kajaani,???;0;654899;;
3475;KAK;PG;Kar;-4,666667;146;Pacific/Port_Moresby;10;Kar,???;0;2094643;;
3476;KAL;US;Kaltag;64,321945;-158,73611;America/Anchorage;-9;Kaltag,Kaltag,Kaltag,Kaltag,Kaltag,??????,???????,Kaltag;0;5865721;;
3477;KAM;YE;Kamaran Island;15,35;41,666668;Asia/Aden;3;Kamaran Island,???????;0;0;;
3478;KAN;NG;Kano;12,045549;8,522271;Africa/Lagos;1;Kano,Kano,Kano,Kano,Kano,????,????,Kano,??;0;2335204;;
3479;KAO;FI;Kuusamo;65,99028;29,233889;Europe/Helsinki;2;Kuusamo,Kuusamo,Kuusamo,Kuusamo,Kuusamo,???????,??????,Kuusamo,???;0;649924;;
3480;KAP;CD;Kapanga;-8,5;22,666668;Africa/Lubumbashi;2;Kapanga,???????;0;0;;
3481;KAQ;PG;Kamulai;-8,133333;146,81667;Pacific/Port_Moresby;10;Kamulai,???????;0;0;;
3482;KAR;GY;Kamarang;5,883333;-60,61667;America/Guyana;-4;Kamarang,Kamarang,????????;0;0;;
3483;KAS;NA;Karasburg;-28;18,733334;Africa/Windhoek;2;Karasburg,?????????;0;3356343;;
3484;KAT;NZ;Kaitaia;-35,066284;173,28542;Pacific/Auckland;13;Kaitaia,Kaitaia,Kaitaia,Kaitaia,Kaitaia,???????,????????,Kaitaia,????;0;6228827;;
3485;KAU;FI;Kauhava;63,1;23,083332;Europe/Helsinki;2;Kauhava,???????,???;0;632978;;
3486;KAV;VE;Kavanayen;5,666667;-61,766666;America/Caracas;-5;Kavanayen,?????????,????;0;0;;
3487;KAW;MM;Kawthaung;10,05;98,51667;Asia/Rangoon;7;Kawthaung,Kawthaung,Kawthaung,Kawthaung,Kawthaung,????????,??????,Kawthaung;0;1319573;;
3488;KAX;AU;Kalbarri;-27,866667;114,13333;Australia/Perth;8;Kalbarri,????????,Kalbarri,????;0;2068835;;
3489;KAY;FJ;Wakaya Island;-17,041111;178,56612;Pacific/Fiji;13;Wakaya Island,Wakaya Island,???????,????;0;2198148;;
3490;KAZ;ID;Kau;1,166667;127,86667;Asia/Jayapura;9;Kau,Kau,Kau,Kau,Kau,???,???,??;0;1640933;;
3491;KBA;SL;Kabala;9,333333;-12;Africa/Freetown;0;Kabala,Kabala,??????;0;0;;
3492;KBB;AU;Kirkimbie;-17,766666;129,21666;Australia/Darwin;10;Kirkimbie,Kirkimbie,????????,????;0;0;;
3493;KBC;US;Birch Creek;66,26667;-145,8;America/Anchorage;-9;Birch Creek,Birch Creek,Birch Creek,Birch Creek,Birch Creek,???? ????,??????????,Birch Creek;0;0;;
3494;KBD;AU;Kimberley Downs;-17,333332;124,35;Australia/Perth;8;Kimberley Downs,Kimberley Downs,???????? ?????,????;0;0;;
3495;KBE;US;Bell Island;55,929443;-131,57;America/Sitka;-9;Bell Island,Bell Island,???? ??????;0;0;;
3496;KBF;ID;Karubaga;-3,716667;138,45;Asia/Jayapura;9;Karubaga,????????,Karubaga,????;0;0;;
3497;KBG;UG;Kabalega Falls;2,329444;31,49639;Africa/Kampala;3;Kabalega Falls,Kabalega Falls,???????? ????,???????;0;0;;
3498;KBH;PK;Kalat;29,133333;66,51667;Asia/Karachi;5;Kalat,?????;0;1342927;;
3499;KBI;CM;Kribi;2,95;9,916667;Africa/Douala;1;Kribi,Kribi,?????;0;0;;
3500;KBJ;AU;Kings Canyon;-24,25;131,49445;Australia/Darwin;10;Kings Canyon,Kings Canyon,????? ??????,Kings Canyon,???;0;0;;
3501;KBK;US;Klag Bay;57,666668;-136,16667;America/Sitka;-9;Klag Bay,Klag Bay,????? ????;0;5557293;;
3502;KBL;AF;Kabul;34,56069;69,21152;Asia/Kabul;5;Kabul,Kabul,Kabul,Kaboul,Kabul,?????,?????,K;0;1138958;;
3503;KBM;PG;Kabwum;-6,166667;147,16667;Pacific/Port_Moresby;10;Kabwum,??????,Kabwun;0;2095130;;
3504;KBN;CD;Kabinda;-6,116667;24,533333;Africa/Lubumbashi;2;Kabinda,Kabinda,???????;0;0;;
3505;KBO;CD;Kabalo;-6,088056;26,916668;Africa/Lubumbashi;2;Kabalo,Kabalo,??????;0;0;;
3506;KBQ;MW;Kasungu;-33,466667;13,016667;Africa/Blantyre;2;Kasungu,???????;0;0;;
3507;KBR;MY;Kota Bharu;6,17057;102,29092;Asia/Kuala_Lumpur;8;Kota Bharu,Kota Bharu,Kota Bharu,Kota Bharu,Kota Bharu,????-????,????????,Kota Bharu,????;4;1736376;;
3508;KBS;SL;Bo;7,943889;-11,761944;Africa/Freetown;0;Bo,??;0;0;;
3509;KBT;MH;Kaben;9,166667;170,91667;Pacific/Majuro;12;Kaben,Kaben,?????,Kaben;0;0;;
3510;KBU;ID;Kotabaru;-3,333333;116,333336;Asia/Makassar;8;Kotabaru,Kotabaru,Kotabaru,Kotabaru,????????,????????,????;0;0;;
3511;KBV;TH;Krabi;8,097281;98,98062;Asia/Bangkok;7;Krabi,Krabi,Krabi,Krabi,Krabi,?????,???????????,Krabi,??;0;1152633;;
3512;KBX;ID;Kambuaya;-1;132,25;Asia/Jayapura;9;Kambuaya,????????,Kambuaya,???;0;0;;
3513;KBY;AU;Streaky Bay;-33;134;Australia/Adelaide;11;Streaky Bay,Streaky Bay,?????? ???,?????;0;2060937;;
3514;KBZ;NZ;Kaikoura;-42,416668;173,68333;Pacific/Auckland;13;Kaikoura,????????,Kaikoura,???;0;2189272;;
3515;KCA;CN;Kuqa;41,166668;83,7;Asia/Shanghai;8;Kuqa,Kuqa,Kuqa,Koutcha,Kuqa,????,??????,Kuga,??;0;1529363;;
3516;KCB;SR;Kasikasima;3,15;-55,716667;America/Paramaribo;-3;Kasikasima,Kasikasima,??????????;0;0;;
3517;KCC;US;Coffman Cove;55,983334;-132,83333;America/Sitka;-9;Coffman Cove,Coffman Cove,Coffman Cove,Coffman Cove,Coffman Cove,?????? ???,???????????,Coffman Cove;0;5845435;;
3518;KCD;ID;Kamur;-6,2;138,71666;Asia/Jayapura;9;Kamur,?????,Kamur,Kamur;0;0;;
3519;KCE;AU;Collinsville;-20,55;147,86667;Australia/Brisbane;10;Collinsville,???????????,Collinsville,?????;0;6354936;;
3520;KCF;PK;Kadanwari;27,2;69,15;Asia/Karachi;5;Kadanwari,Kadanwari,?????????,Kadanwari,Kadanwari;0;0;;
3521;KCH;MY;Kuching;1,484167;110,340836;Asia/Kuching;8;Kuching,Kuching,Kuching,Kuching,Kuching,??????,?????,Kuching,??;0;1735634;;
3522;KCI;ID;Kon;-8,35;127,05;Asia/Jayapura;9;Kon,???;0;0;;
3523;KCJ;PG;Komaio;-7,266667;143,6;Pacific/Port_Moresby;10;Komaio,??????;0;2093635;;
3524;KCK;RU;Kirensk;39,158333;-94,65;Asia/Irkutsk;9;Kirensk,Kirensk,Kirensk,Kirensk,???????,????;0;2022083;;
3525;KCL;US;Chignik;56,308334;-158,53194;America/Anchorage;-9;Chignik,Chignik,Chignik,Chignik,Chignik,??????,Chignik;0;5859193;;
3526;KCM;TR;Kahramanmaras;37,534443;36,950558;Europe/Istanbul;2;Kahramanmara;0;310859;;
3527;KCN;US;Chernofski;53,4;-167,55;America/Adak;-10;Chernofski,?????????;0;5859091;;
3528;KCO;TR;Kocaeli;40,75;29,833332;Europe/Istanbul;2;Kocaeli,Kocaeli,????????,??????,????;0;745028;;
3529;KCP;UA;Kamenets-podolskiy;48,683334;26,616667;Europe/Kiev;2;Kamjanez,Kamenets-podolskiy,???????-??????????,Kamyanets Podilski,????-?????;0;706950;;
3530;KCR;US;Colorado Creek;63,57;-155,99;America/Anchorage;-9;Colorado Creek,???????? ????;0;0;;
3531;KCS;AU;Kings Creek Station;-24,383333;131,68333;Australia/Darwin;10;Kings Creek Station,Kings Creek Station,????? ???? ??????;0;0;;
3532;KCT;LK;Koggala;5,983056;80,33305;Asia/Colombo;6;Koggala,???????,????????,Koggala;0;1239829;;
3533;KCU;UG;Masindi;1,683333;31,716667;Africa/Kampala;3;Masindi,???????,???;0;0;;
3534;KCZ;JP;Kochi;33,547688;133,67485;Asia/Tokyo;9;Kochi,Kochi,Kochi,Kochi,Kochi,????,????,Kochi,??;0;1926099;;
3535;KDA;SN;Kolda;12,883333;-14,966667;Africa/Dakar;0;Kolda,Kolda,?????,???;0;0;;
3536;KDB;AU;Kambalda;-30;120;Australia/Perth;8;Kambalda,????????,????;0;2068792;;
3537;KDC;BJ;Kandi;11,116667;2,916667;Africa/Porto-Novo;1;Kandi,Kandi,?????;0;0;;
3538;KDD;PK;Khuzdar;27,780556;66,630554;Asia/Karachi;5;Khuzdar,Khuzdar,??????,Khuzdar,????;0;0;;
3539;KDE;PG;Koroba;-5,683333;142,73334;Pacific/Port_Moresby;10;Koroba,Koroba,??????;0;2093404;;
3540;KDH;AF;Kandahar;31,506945;65,8475;Asia/Kabul;5;Kandahar,Kandahar,Kandahar,Kandahar,Kandahar,????????,?????????;0;0;;
3541;KDI;ID;Kendari;-4,085501;122,409546;Asia/Makassar;8;Kendari,Kendari,Kendari,Kendari,Kendari,???????,????????,Kendari,???;0;1640344;;
3542;KDJ;GA;Ndjole;-0,15;10,766667;Africa/Libreville;1;Ndjole;0;0;;
3543;KDL;EE;Kardla;58,983334;22,8;Europe/Tallinn;2;Kardla,Kardla,Kardla,Kardla,Kardla,??????,???????,Kardla,?????;0;592225;;
3544;KDM;MV;Kaadedhdhoo;0,491527;72,99593;Indian/Maldives;5;Kaadedhdhoo,Kaadedhdhoo,Kaadedhdhoo,Kaadedhdhoo,Kaadedhdhoo,????????,???????,Kaadedhdhoo,???;0;8411013;;
3545;KDN;GA;Ndende;-2,5;11,166667;Africa/Libreville;1;Ndende,??????;0;0;;
3546;KDO;MV;Kadhdhoo;1,883333;73,51667;Indian/Maldives;5;Kadhdhoo,Kadhdhoo,Kadhdhoo,Kadhdhoo,Kadhdhoo,???????,?????,Kadhonoo,Kadhdhoo;0;0;;
3547;KDP;PG;Kandep;-5,866667;143,5;Pacific/Port_Moresby;10;Kandep,??????;0;2094756;;
3548;KDQ;PG;Kamberatoro;-3,605556;141,05;Pacific/Port_Moresby;10;Kamberatoro,???????????;0;0;;
3549;KDR;PG;Kandrian;41,61667;25,333332;Pacific/Port_Moresby;10;Kandrian,????????;0;2093967;;
3550;KDS;AU;Kamaran Downs;-24,333332;139,16667;Australia/Brisbane;10;Kamaran Downs,Kamaran Downs,??????? ?????,????;0;0;;
3551;KDT;TH;Kamphangsaen;14,1;99,916664;Asia/Bangkok;7;Kamphangsaen,????????????;0;0;;
3552;KDU;PK;Skardu;35,3;75,73333;Asia/Karachi;5;Skardu,Skardu,Skardu,Skardu,Skardu,??????,???????,???;0;0;;
3553;KDV;FJ;Kandavu;-19,053968;178,15607;Pacific/Fiji;13;Kandavu,Kandavu,Kandavu,Kandavu,Kandavu,???????,???????,Kandavu,???;0;8555973;;
3554;KDW;LK;Kandy;7,3;80,63333;Asia/Colombo;6;Kandy,?????,??;0;1241622;;
3555;KDX;SD;Kadugli;11,01667;29,71667;Africa/Khartoum;3;Kadugli;0;373141;;
3556;KDY;LK;Mahaweli;7,466667;80,51667;Asia/Colombo;6;Mahaweli,????????,????;0;0;;
3557;KDZ;LK;Katugastota;7,330555;80,64167;Asia/Colombo;6;Katugastota,???????????,???????????;0;1240994;;
3558;KEA;ID;Keisah;-7,033333;140,03334;Asia/Jayapura;9;Keisah,Keisah,??????,??;0;0;;
3559;KEB;US;Nanwalek;59,35278;-151,92223;America/Anchorage;-9;Nanwalek,????????,????????,????;0;5861692;;
3560;KEC;CD;Kasenga;-10,333333;28,75;Africa/Lubumbashi;2;Kasenga,Kasenga,???????;0;0;;
3561;KED;MR;Kaedi;16,161388;-13,507778;Africa/Nouakchott;0;Kaedi,Kaedi,?????;0;0;;
3562;KEE;CG;Kelle;-0,083333;14,533333;Africa/Brazzaville;1;Kelle,Kelle,?????,??;0;0;;
3563;KEG;PG;Keglsugl;-5,8;145,08333;Pacific/Port_Moresby;10;Keglsugl,????????;0;2094273;;
3564;KEH;US;Kenmore Air Harbor;47,755;-122,25806;America/Los_Angeles;-8;Kenmore Air Harbor,Kenmore Air Harbor,Kenmore Air Harbor,Kenmore Air Harbor,Kenmore Air Harbor,?????? ??? ??????,Seattle,???;0;5809844;;
3565;KEI;ID;Kepi;-6,566667;139,33333;Asia/Jayapura;9;Kepi,????,????,??;0;0;;
3566;KEJ;RU;Kemerovo;55,280567;86,11623;Asia/Novokuznetsk;7;Kemerowo,Kemerovo,Kemerovo,Kemerovo,Kemerovo,????????,????????,Kemerovo,????;18;1503901;;
3567;KEK;US;Ekwok;59,355278;-157,4775;America/Anchorage;-9;Ekwok,Ekwok,?????,????????,Ekwok;0;5861512;;
3568;KEL;DE;Kiel;54,380833;10,143333;Europe/Berlin;1;Kiel,Kiel,????,Kiel,??;0;2891122;;
3569;KEM;FI;Kemi;65,78006;24,57677;Europe/Helsinki;2;Kemi/Tornio,Kemi,Kemi,Kemi,Kemi,????,???? / ????????,Kemi,??;0;653281;;
3570;KEN;SL;Kenema;7,883333;-11,183333;Africa/Freetown;0;Kenema,??????;0;0;;
3571;KEO;CI;Odienne;9,49;-7,570833;Africa/Abidjan;0;Odienne,Odienne,???????;0;0;;
3572;KEP;NP;Nepalganj;28,1325;81,576385;Asia/Kathmandu;6;Nepalganj,Nepalganj,Nepalganj,Nepalganj,Nepalganj,??????????,??????????;0;0;;
3573;KEQ;ID;Kebar;-5,833333;134,83333;Asia/Jayapura;9;Kebar,?????,???;0;0;;
3574;KER;IR;Kerman;30,258778;56,96192;Asia/Tehran;4;Kerman,Kerman,??????,????????,Kerman,???;0;0;;
3575;KES;CA;Kelsey;56,016666;-96,5;America/Winnipeg;-6;Kelsey,Kelsey,?????,???;0;6165406;;
3576;KET;MM;Keng Tung;21,3;99,61667;Asia/Rangoon;7;Keng Tung,Keng Tung,Keng Tung,Keng Tung,Keng Tung,???? ????,????????;0;0;;
3577;KEU;US;Kelly Bar;67,916664;-162,28334;America/Nome;-9;Kelly Bar,Kelly Bar,????? ???;0;0;;
3578;KEV;FI;Kuorevesi;61,583332;24,75;Europe/Helsinki;2;Kuorevesi,?????????,Kuorevisi;0;634963;;
3579;KEW;CA;Keewaywin;52,99222;-92,83889;America/Winnipeg;-6;Keewaywin,Keewaywin,Keewaywin,Keewaywin,Keewaywin,????????,?????????,Keewaywin,???;0;0;;
3580;KEX;PG;Kanabea;-7,483333;145,91667;Pacific/Port_Moresby;10;Kanabea,??????;0;2094786;;
3581;KEY;KE;Kericho;-0,366667;35,283333;Africa/Nairobi;3;Kericho,??????,???;0;0;;
3582;KEZ;LK;Kelaniya;6,983333;79,916664;Asia/Colombo;6;Kelaniya,???????,????;0;1240622;;
3583;KFA;MR;Kiffa;16,588888;-11,405278;Africa/Nouakchott;0;Kiffa,?????;0;0;;
3584;KFE;AU;Cloudbreak;-22,2833;119,433;Australia/Perth;8;Cloudbreak;0;0;;
3585;KFG;AU;Kalkurung;-17,433332;130,81667;Australia/Darwin;10;Kalkurung,?????????,????;0;0;;
3586;KFP;US;False Pass;54,849167;-163,40916;America/Nome;-9;False Pass,False Pass,False Pass,False Pass,False Pass,???? ????,????????;0;5861959;;
3587;KGA;CD;Kananga;-5,9;22,416668;Africa/Lubumbashi;2;Kananga,Kananga,Kananga,Kananga,Kananga,???????;0;214481;;
3588;KGB;PG;Konge;-6,133333;147,65;Pacific/Port_Moresby;10;Konge,Konge,?????;0;0;;
3589;KGC;AU;Kingscote;-35,709305;137,52332;Australia/Adelaide;11;Kingscote,Kingscote,Kingscote,Kingscote,Kingscote,????????,???????,Kingscote,????;0;2068429;;
3590;KGD;RU;Kaliningrad;54,882656;20,586645;Europe/Kaliningrad;2;Kaliningrad,Kaliningrad,Kaliningrad,Kaliningrad,Kaliningrad,???????????,???????????,Kaliningrad,?????;86;554234;;
3591;KGE;SB;Kagau;-8,165;157,5861;Pacific/Guadalcanal;11;Kagau,Kagau,Kagau,Kagau,Kagau,?????? ?????,?????;0;0;;
3592;KGF;KZ;Karaganda;49,67526;73,32836;Asia/Almaty;6;Karaganda,Karaganda,Karaganda,Karaganda,Karaganda,?????????,?????????,Karaganda,????;8;609655;;
3593;KGG;SN;Kedougou;12,570833;-12,217222;Africa/Dakar;0;Kedougou,Kedougou,??????,???;0;0;;
3594;KGH;PG;Yongai;-4,833333;142,66667;Pacific/Port_Moresby;10;Yongai,Yongai,??????;0;0;;
3595;KGI;AU;Kalgoorlie;-30,785246;121,45792;Australia/Perth;9;Kalgoorlie,Kalgoorlie,Kalgoorlie,Kalgoorlie,Kalgoorlie,????????,????????,Kalgoorlie,????;0;2068823;;
3596;KGJ;MW;Karonga;-9,957778;33,892223;Africa/Blantyre;2;Karonga,???????;0;235715;;
3597;KGK;US;New Koliganek;59,8;-157,23334;America/Anchorage;-9;New Koliganek,New Koliganek,?????????,????????????,New Koliganek;0;0;;
3598;KGL;RW;Kigali;-1,963042;30,135014;Africa/Kigali;2;Kigali,Kigali,Kigali,Kigali,Kigali,??????,??????,Kigali,???;0;202061;;
3599;KGM;PG;Kungum;-5,18;39,78;Pacific/Port_Moresby;10;Kungum,Kungum,??????;0;2088122;;
3600;KGN;CD;Kasongo Lunda;-6,583333;16,816668;Africa/Kinshasa;1;Kasongo Lunda,Kasongo Lunda,???????-?????;0;0;;
3601;KGO;UA;Kirovograd;48,55;32,3;Europe/Kiev;2;Kirovograd,??????????,?????;0;705812;;
3602;KGP;RU;Kogalym;62,19583;74,53361;Asia/Yekaterinburg;5;Kogalym,Kogalym,Kogalym,Kogalym,Kogalym,???????,???????,Kogalym,????;0;6695754;;
3603;KGR;AU;Kulgera;-25,833332;133,03334;Australia/Darwin;10;Kulgera,Kulgera,????????,????;0;0;;
3604;KGS;GR;Kos;36,793056;27,095278;Europe/Athens;2;Kos,Kos,Kos,Kos,Kos,???,?????,Kos,??;0;259245;;
3605;KGT;CN;Kangding;30,1575;101,73472;Asia/Chongqing;8;Kangding,???????;0;1802171;;
3606;KGU;MY;Keningau;5,356667;116,16194;Asia/Kuching;8;Keningau,????????,???;0;1733432;;
3607;KGW;PG;Kagi;-9,05;146,83333;Pacific/Port_Moresby;10;Kagi,Kagi,?????;0;2095099;;
3608;KGX;US;Grayling;62,89528;-160,0625;America/Anchorage;-9;Grayling,Grayling,Grayling,Grayling,Grayling,????????,????????,Grayling;0;5863328;;
3609;KGY;AU;Kingaroy;-26,55;151,83333;Australia/Brisbane;10;Kingaroy,????????,????;0;2161376;;
3610;KGZ;US;Glacier Creek;61,45;-142,38333;America/Anchorage;-9;Glacier Creek,Glacier Creek,??????? ????;0;0;;
3611;KHA;IR;Khaneh;36,733334;45,15;Asia/Tehran;4;Khaneh,?????,?????;0;0;;
3612;KHC;UA;Kerch;45,36667;36,45;Europe/Simferopol;2;Kertsch,Kerch,?????,??;0;706524;;
3613;KHD;IR;Khorramabad;33,43861;48,280834;Asia/Tehran;4;Khorramabad,Khorramabad,??????????,???????????,H;0;0;;
3614;KHE;UA;Kherson;46,675278;32,627777;Europe/Kiev;2;Kherson,Kherson,Kherson,Kherson,??????,????????,???;0;706448;;
3615;KHG;CN;Kashi;39,534973;76,01107;Asia/Shanghai;8;Kaschgar,Kashi,Kashgar,Kachgar,Kashgar,??????,?????,Ka?gar,??;0;1280849;;
3616;KHH;TW;Kaohsiung;22,5725;120,345276;Asia/Taipei;8;Kaohsiung,Kaohsiung,Kaohsiung,Kaohsiung,Kaohsiung,??????,?????,Kaohsiung,??;0;1673820;;
3617;KHI;PK;Karachi;24,899986;67,16828;Asia/Karachi;5;Karatschi,Karachi,Karachi,Kar;4;1174872;;
3618;KHJ;FI;Kauhajoki;62,463055;22,394722;Europe/Helsinki;2;Kauhajoki,?????????,????;0;632978;;
3619;KHK;IR;Khark Island;29,261667;50,323612;Asia/Tehran;4;Khark Island,Khark Island,????,????;0;0;;
3620;KHM;MM;Khamti;25,993513;95,67965;Asia/Rangoon;7;Khamtis,Khamti,?????;0;0;;
3621;KHN;CN;Nanchang;28,859901;115,907845;Asia/Shanghai;8;Nanchang,Nanchang,Nanchang,Nanchang,Nanchang,???????,???????,Nanchang,??;0;1800163;;
3622;KHO;ZA;Khoka Moya;-24,583332;31,416668;Africa/Johannesburg;2;Khoka Moya,Khoka Moya,????? ????,Khoka Moya;0;979232;;
3623;KHR;MN;Kharkhorin;46,783333;102,85;Asia/Ulaanbaatar;8;Kharkhorin,Kharkhorin,????????;0;7648891;;
3624;KHS;OM;Khasab;26,163939;56,23506;Asia/Muscat;4;Khasab,Khasab,Khasab,Khasab,Khasab,???-?????,?????,???;0;287614;;
3625;KHT;AF;Khost;35;72;Asia/Kabul;5;Khost,Khost,????;0;0;;
3626;KHU;UA;Kremenchug;49,1;33,45;Europe/Kiev;2;Kremenchug,?????????,?????;0;0;;
3627;KHV;RU;Khabarovsk;48,524563;135,16861;Asia/Vladivostok;10;Chabarowsk,Khabarovsk,Jab;6;2022890;;
3628;KHW;BW;Khwai River Lodge;-19;23,5;Africa/Gaborone;2;Khwai River Lodge,Khwai River Lodge,???? ????? ????;0;0;;
3629;KHY;IR;Khoy;38,42917;44,97139;Asia/Tehran;4;Khoy,???,???;0;0;;
3630;KHZ;PF;Kauehi;-15,766667;-145,11667;Pacific/Tahiti;-10;Kauehi,??????,??????;0;0;;
3631;KIA;PG;Kaiapit;-6,266667;146,25;Pacific/Port_Moresby;10;Kaiapit,Kaiapit,???????;0;2095076;;
3632;KIB;US;Ivanof Bay;55,893612;-159,5675;America/Anchorage;-9;Ivanof Bay,??????? ???;0;5865015;;
3633;KIC;US;King City;36,216667;-121,13333;America/Los_Angeles;-8;King City,???? ????,King City,??;0;5363208;;
